Date,BAC,BK,C,GS,JPM,MS,PNC,TFC,USB,WFC
2024-04-25,36.77943801879883,55.4534912109375,58.86616134643555,408.9453125,188.08090209960938,88.25950622558594,149.4075164794922,35.27074432373047,38.72720718383789,57.848941802978516
2024-04-26,36.70183181762695,55.589263916015625,59.69499588012695,416.26654052734375,188.1976318359375,88.51698303222656,149.2259063720703,35.456520080566406,38.85002517700195,57.82963562011719
2024-04-29,36.43017578125,55.598968505859375,59.31391906738281,419.4208068847656,187.99337768554688,88.64207458496094,148.9104461669922,35.586570739746094,39.01063919067383,57.72346496582031
2024-04-30,35.906280517578125,54.784332275390625,58.42793273925781,415.4292297363281,186.49551391601562,87.41989135742188,146.5015869140625,34.88059616088867,38.3870735168457,57.2601318359375
2024-05-01,35.84807205200195,54.75523376464844,58.44697952270508,415.6629333496094,186.61221313476562,88.09353637695312,147.1898193359375,35.34504699707031,38.78388977050781,57.453182220458984
2024-05-02,35.7801513671875,54.89100646972656,58.627994537353516,421.1343078613281,186.41769409179688,89.16175842285156,148.81483459472656,35.623722076416016,38.70830535888672,57.75242233276367
2024-05-03,36.139122009277344,55.278934478759766,59.118080139160156,426.59600830078125,185.29913330078125,90.11446380615234,149.3310546875,36.08818054199219,39.12401580810547,57.85859298706055
2024-05-06,36.56599807739258,55.74443817138672,60.35771560668945,431.9408874511719,186.74838256835938,91.22117614746094,149.53176879882812,36.61765670776367,39.511383056640625,58.09991455078125
2024-05-07,36.71152877807617,55.66685104370117,59.57933807373047,432.06744384765625,186.50521850585938,92.18352508544922,149.2641143798828,36.3297004699707,39.28463363647461,58.16748809814453
2024-05-08,36.58540725708008,55.77352523803711,60.3000602722168,435.1341552734375,190.2985382080078,92.03916931152344,150.27737426757812,36.58979797363281,39.38855743408203,59.103797912597656
2024-05-09,37.13840103149414,56.58816909790039,60.847801208496094,443.51654052734375,192.09796142578125,94.41616821289062,150.19134521484375,36.806297302246094,39.24684143066406,59.49213409423828
2024-05-10,37.30333709716797,56.67544937133789,61.049598693847656,442.7084655761719,193.33322143554688,94.57978057861328,150.63107299804688,37.15459442138672,39.53972625732422,60.08433532714844
2024-05-13,37.07049560546875,56.103267669677734,60.924678802490234,441.56939697265625,193.29429626464844,94.84922790527344,151.08033752441406,36.88160705566406,39.19960021972656,59.472713470458984
2024-05-14,37.342140197753906,56.58816909790039,61.107261657714844,446.349609375,195.99826049804688,95.63835906982422,152.3708038330078,37.07929229736328,39.63420486450195,60.08433532714844
2024-05-15,37.74961471557617,57.024574279785156,61.73188018798828,453.7681579589844,196.5818634033203,96.73543548583984,154.22528076171875,37.82294464111328,39.889305114746094,60.52120590209961
2024-05-16,38.05037307739258,56.995487213134766,61.63578796386719,452.23968505859375,196.93199157714844,95.8308334350586,153.7951202392578,37.79470443725586,39.350772857666016,59.2785530090332
2024-05-17,38.1182861328125,57.70344924926758,61.568519592285156,455.3550720214844,199.18853759765625,96.44673156738281,153.27891540527344,37.625267028808594,39.142913818359375,59.297969818115234
2024-05-20,37.66230392456055,57.17005157470703,60.69404602050781,450.701416015625,190.23046875,96.5525894165039,150.21046447753906,36.74040222167969,38.63272476196289,58.92905807495117
2024-05-21,38.467552185058594,57.2961311340332,62.21236038208008,457.9739685058594,194.06272888183594,97.70741271972656,151.5583038330078,37.220489501953125,38.906715393066406,59.6668815612793
2024-05-22,38.57426834106445,57.189449310302734,61.328277587890625,450.1562194824219,192.8858184814453,96.9471664428711,149.5987091064453,36.608619689941406,38.519344329833984,59.152347564697266
2024-05-23,38.001861572265625,56.56877136230469,60.559513092041016,446.0380554199219,191.5338134765625,95.1956787109375,146.033203125,35.99674987792969,37.810752868652344,57.938812255859375
2024-05-24,38.516056060791016,57.30582046508789,61.097652435302734,448.9879455566406,195.22015380859375,95.2437973022461,147.4574737548828,36.14736557006836,38.292598724365234,58.45335006713867
2024-05-28,38.14738845825195,56.48148727416992,60.01176834106445,447.6542053222656,194.04324340820312,94.95509338378906,145.6221466064453,35.53549575805664,37.57455062866211,57.74464416503906
2024-05-29,37.56528091430664,56.0159797668457,59.58894348144531,445.083984375,192.69126892089844,93.60779571533203,144.4941864013672,35.262508392333984,36.88485336303711,57.035945892333984
2024-05-30,37.47796630859375,56.65605545043945,59.5120735168457,440.9800720214844,193.8778839111328,93.5693130493164,147.13247680664062,34.94245147705078,37.20608139038086,57.48252868652344
2024-05-31,38.79741287231445,57.810123443603516,59.87723922729492,447.1408386230469,197.087646484375,94.15634155273438,150.44944763183594,35.53549575805664,38.31148910522461,58.17180633544922
2024-06-03,38.69069290161133,57.77133560180664,59.50246047973633,445.6324768066406,196.29978942871094,93.74253845214844,148.17440795898438,34.93303680419922,37.5367546081543,57.608734130859375
2024-06-04,38.49665451049805,57.092464447021484,58.64720916748047,445.9458923339844,193.71255493164062,92.94377899169922,147.36187744140625,34.500022888183594,36.80926513671875,56.98740768432617
2024-06-05,38.76830291748047,57.11186218261719,59.35832214355469,452.1947937011719,191.86451721191406,93.02076721191406,147.78250122070312,34.48119354248047,36.92264175415039,56.967987060546875
2024-06-06,38.516056060791016,58.10106658935547,59.52167892456055,448.6883850097656,191.52407836914062,93.20362091064453,148.1361541748047,34.28351593017578,36.8659553527832,56.04570388793945
2024-06-07,38.82840347290039,58.48898696899414,59.367923736572266,445.5638732910156,194.48094177246094,93.48270416259766,149.0060272216797,34.048179626464844,36.8659553527832,56.657325744628906
2024-06-10,38.721031188964844,58.906005859375,59.03159713745117,444.2318115234375,194.15025329589844,92.76093292236328,145.9567108154297,33.906978607177734,36.61085891723633,56.2398681640625
2024-06-11,37.93041229248047,56.98578643798828,56.83100509643555,435.1424865722656,189.04383850097656,91.83707427978516,143.6243133544922,33.5869255065918,36.327423095703125,55.46321487426758
2024-06-12,38.46725082397461,56.8403205871582,57.667030334472656,439.4814758300781,186.29124450683594,92.04879760742188,145.90892028808594,34.650634765625,37.11159896850586,55.62825012207031
2024-06-13,38.320838928222656,56.733638763427734,57.878440856933594,437.1797790527344,188.3629913330078,91.6253662109375,145.05816650390625,34.22703552246094,37.09270095825195,55.59912872314453
2024-06-14,38.30132293701172,56.268131256103516,57.01358413696289,437.28753662109375,188.47970581054688,91.90443420410156,144.42727661132812,33.332767486572266,36.68644332885742,55.725337982177734
2024-06-17,38.564857482910156,56.413597106933594,57.715084075927734,440.9310607910156,189.64686584472656,93.38646697998047,146.04273986816406,33.699886322021484,36.93208694458008,56.540828704833984
